user_id,frequency,total_spend,avg_order_value,recency_days,total_clicks,view_clicks,cart_clicks,purchase_clicks,campaign_clicks,triggered_clicks
U005174,1,1413.59,1413.59,332,10,7,1,2,1,0
U002304,1,2363.37,2363.37,564,10,7,0,2,2,0
U007164,3,1492.25,785.61,294,10,7,2,0,4,0
U000486,1,870.03,870.03,853,10,7,3,0,5,0
U003246,1,69.57,69.57,756,10,7,0,0,4,0
U009522,1,140.62,140.62,320,10,7,0,2,5,0
U005990,1,357.41,357.41,778,10,7,1,1,1,0
U002701,2,645.63,333.84,715,10,7,1,1,2,0
U001951,1,293.36,293.36,570,10,7,2,0,6,1
U002656,1,250.07,250.07,827,10,7,0,0,4,0
U003414,2,821.72,436.96,647,10,7,0,2,3,0
U005466,1,26.13,26.13,302,10,7,2,0,3,2
U002735,1,491.31,491.31,624,10,7,1,0,2,0
U005443,1,470.89,470.89,444,10,7,3,0,4,0
U006606,2,747.21,399.12,567,10,7,2,0,2,0
U009322,2,599.56,365,518,10,7,2,0,3,0
U004987,1,625.55,625.55,671,10,7,1,0,3,0
U003360,1,1427.86,1427.86,677,10,7,2,0,3,0
U001784,2,1932.92,966.46,193,10,7,1,0,6,1
U000376,1,1355.37,1355.37,267,10,7,2,0,4,0
U000435,1,345.18,345.18,311,10,7,2,0,4,0
U005060,3,1241.62,413.87,215,10,7,1,0,5,0
U008338,1,217.26,217.26,401,10,7,2,0,1,0
U000987,1,781.28,781.28,333,10,7,1,1,2,0
U003470,1,130.56,130.56,458,10,7,2,1,2,1
U009796,1,8.99,8.99,674,10,7,3,0,2,0
U001094,2,2168.77,1015.91,513,10,7,1,0,2,0
U000346,1,739.74,739.74,855,10,7,1,0,4,0
U006806,2,1055.18,604.67,243,10,7,2,0,1,0
U007607,1,10.2,10.2,201,10,7,1,0,2,0
U001822,1,1389.28,1389.28,308,10,7,2,0,6,0
U009326,2,575.33,414.41,441,10,7,1,1,4,0
U003173,1,1514.24,1514.24,209,10,7,3,0,3,0
U002460,1,87.46,87.46,753,10,7,1,1,2,0
U000038,2,2867.46,2277.62,484,10,7,2,0,3,0
U007041,1,499.05,499.05,439,10,7,3,0,3,0
U002044,1,332.16,332.16,765,10,7,1,1,1,0
U009297,1,1876.45,1876.45,405,10,7,2,0,4,0
U006494,1,183.75,183.75,442,10,7,2,1,4,0
U008085,3,3081.04,1223.26,263,10,7,3,0,4,0
U005482,2,1182.33,608.11,243,10,7,0,1,4,0
U006922,1,57.52,57.52,253,10,7,1,1,3,1
U003839,3,1849.04,601.42,217,11,7,2,0,1,0
U009709,1,158.84,158.84,214,11,7,4,0,1,0
U009076,1,7013.55,7013.55,644,11,7,1,2,3,0
U003571,2,1228.86,685,368,11,7,3,1,3,0
U002685,2,476.43,287.56,271,11,7,1,0,3,0
U003445,1,383.78,383.78,434,11,7,1,3,1,0
U005784,1,531.42,531.42,644,11,7,2,0,2,0
U000155,1,4047.79,4047.79,640,11,7,3,0,3,0
U005628,1,46.89,46.89,357,11,7,3,0,4,0
U002636,1,138.24,138.24,353,11,7,1,0,1,0
U000379,3,1259.97,507.08,182,11,7,2,0,2,0
U002977,2,3686.09,1537.28,248,11,7,2,1,3,0
U002866,2,255.97,146.37,424,11,7,3,0,0,0
U003607,3,382.28,173.34,582,11,7,3,0,2,0
U000345,1,1628.79,1628.79,325,11,7,1,1,2,1
U004672,2,188.37,114.88,288,11,7,3,0,6,1
U007079,2,945.88,477.39,616,11,7,1,2,4,0
U001161,3,2722.91,1142.69,696,11,7,2,1,2,0
U000111,1,698.65,698.65,440,11,7,1,1,1,1
U002441,2,787.1,375.12,396,11,7,2,0,6,3
U001733,2,706.76,428.38,634,11,7,2,1,4,0
U007884,1,654.1,654.1,707,11,7,1,2,3,0
U000306,1,13.77,13.77,501,11,7,2,1,3,0
U004816,2,1497.86,772.92,570,11,7,2,1,3,2
U008802,1,391.67,391.67,825,11,7,1,1,5,0
U006765,2,2654.2,1750.54,484,11,7,1,0,4,0
U003844,1,337.6,337.6,319,11,7,3,0,2,0
U006006,1,73.81,73.81,347,11,7,2,2,3,0
U008230,2,82.14,41.07,194,11,7,2,0,5,1
U007554,5,1178.79,284.85,283,11,7,3,1,4,0
U006812,1,278.12,278.12,468,11,7,3,0,3,0
U008222,1,1801.19,1801.19,435,11,7,2,0,6,1
U008531,1,290.28,290.28,348,11,7,3,0,6,0
U008915,1,247.13,247.13,288,11,7,3,1,2,0
U008655,1,110.72,110.72,772,11,7,2,0,1,0
U002143,2,793.77,534.92,324,11,7,3,0,4,0
U007890,2,3743.26,1871.63,196,11,7,3,0,2,1
U004334,1,55.11,55.11,264,11,7,1,0,3,0
U001680,1,222.21,222.21,416,11,7,0,0,1,0
U007682,2,4570.18,2285.09,766,11,7,2,2,3,0
U005484,1,611.37,611.37,217,11,7,3,0,3,1
U001604,2,1127.16,631.35,198,11,7,1,0,3,0
U002763,1,482.72,482.72,811,11,7,2,1,3,0
U000166,1,113.67,113.67,235,11,7,3,0,2,0
U005951,2,486.48,268.75,529,11,7,1,1,3,0
U002678,1,1097.86,1097.86,600,11,7,2,1,1,0
U008977,2,1132.49,807.18,336,11,7,2,0,3,0
U003174,1,283.17,283.17,855,11,7,2,1,2,0
U006180,1,297.11,297.11,339,11,7,1,0,3,0
U008005,2,1700.22,1249.41,474,11,7,1,2,4,0
U002663,1,60.14,60.14,216,11,7,4,0,6,1
U001660,2,1379.78,999.64,484,11,7,3,0,1,0
U009801,1,122.65,122.65,425,11,7,3,0,2,0
U007279,1,1835.32,1835.32,765,11,7,3,0,6,0
U005577,1,818.78,818.78,520,11,7,1,1,2,0
U002422,1,2719.97,2719.97,555,11,7,2,1,4,0
U001129,1,8.44,8.44,760,11,7,2,2,2,0
U005661,1,115.8,115.8,671,11,7,1,1,5,0
U005509,1,324.6,324.6,367,11,7,2,0,2,0
U009875,1,79.92,79.92,568,11,7,2,0,3,0
U008944,1,204.45,204.45,689,11,7,2,0,2,0
U003359,2,492.71,231.54,440,11,7,1,1,3,2
U005455,2,128.92,64.46,542,11,7,2,0,3,0
U008615,1,636.34,636.34,502,11,7,2,1,3,0
U006613,1,941.03,941.03,528,11,7,2,1,1,0
U007222,1,477.35,477.35,256,11,7,3,0,4,0
U008328,1,312.62,312.62,200,11,7,1,1,0,0
U004415,1,1154.01,1154.01,717,11,7,4,0,4,0
U002432,1,52.18,52.18,346,11,7,2,0,2,0
U009334,2,1008.98,652.99,635,11,7,2,0,1,0
U009462,1,39.99,39.99,584,11,7,1,1,2,0
U000643,1,293.24,293.24,491,11,7,2,2,5,1
U008200,1,2202,2202,494,11,7,3,0,0,0
U002337,1,64.46,64.46,796,11,7,0,2,3,0
U003127,2,2957.03,1399.22,392,11,7,3,0,2,1
U000475,1,439.64,439.64,397,11,7,2,2,1,0
U000340,1,266.43,266.43,572,11,7,2,1,2,0
U003562,1,3183.46,3183.46,507,11,7,2,1,2,1
U008440,1,2656.92,2656.92,677,11,7,3,0,2,0
U007479,2,2156.66,1191.1,341,11,7,1,1,1,0
U003603,1,56.75,56.75,604,11,7,1,0,5,0
U005177,1,1495.01,1495.01,440,11,7,1,3,4,0
U008491,2,866.33,402.94,276,11,7,2,1,4,1
U006442,2,1076.8,538.4,259,11,7,2,0,7,1
U001253,1,791.6,791.6,219,11,7,2,2,6,1
U006627,2,273.27,126.49,702,11,7,2,1,1,0
U002011,1,510.63,510.63,714,11,7,1,0,2,1
U004141,1,191.91,191.91,694,11,7,2,2,2,0
U000453,2,794.29,479.18,543,11,7,3,0,2,0
U006833,2,353.16,130.58,685,11,7,2,0,0,0
U005287,1,3245.4,3245.4,411,11,7,2,1,3,0
U007992,1,399.3,399.3,814,11,7,2,0,4,0
U006076,1,2424.91,2424.91,225,11,7,1,0,3,0
U007959,1,133.71,133.71,451,11,7,2,0,4,0
U002693,1,1979.79,1979.79,656,11,7,1,1,3,0
U009867,2,1533.52,912.33,560,11,7,3,1,4,0
U009229,1,188.01,188.01,683,11,7,3,0,3,1
U009041,1,644.23,644.23,717,11,7,0,1,6,1
U007816,1,104.54,104.54,712,11,7,1,2,4,1
U008078,1,119.52,119.52,717,12,7,2,1,3,0
U009289,2,2050.98,738.25,774,12,7,2,0,2,0
U001651,1,1788.65,1788.65,575,12,7,1,1,5,0
U009448,1,1487.74,1487.74,289,12,7,3,0,3,0
U003493,1,190.54,190.54,845,12,7,1,1,2,1
U002504,1,165.21,165.21,342,12,7,4,0,2,0
U006966,4,1670.84,461.24,399,12,7,3,0,5,0
U002153,1,101.97,101.97,852,12,7,1,1,6,0
U002618,2,1039.03,519.51,189,12,7,2,1,2,0
U002052,2,1721.66,1241.38,402,12,7,4,0,3,1
U001421,1,68.6,68.6,558,12,7,3,1,2,0
U002105,1,45.24,45.24,217,12,7,2,2,2,0
U003324,2,1286.93,838.45,180,12,7,1,1,4,1
U000441,3,1626.67,672.05,622,12,7,4,1,4,0
U005141,1,22.36,22.36,846,12,7,5,0,3,0
U002863,2,1150.05,575.03,398,12,7,4,1,1,0
U000721,1,109.53,109.53,755,12,7,2,2,4,0
U003453,2,494.8,395.92,622,12,7,4,1,3,0
U009282,2,538.53,268.51,364,12,7,4,0,5,1
U008881,1,299.8,299.8,540,12,7,3,2,5,0
U002329,1,243.96,243.96,252,12,7,2,2,3,0
U009257,1,1757.32,1757.32,602,12,7,2,0,0,0
U008573,2,370.99,185.5,302,12,7,3,0,3,0
U004128,1,1217.05,1217.05,553,12,7,3,0,1,0
U003922,1,855.42,855.42,721,12,7,4,0,3,0
U007427,1,727.45,727.45,458,12,7,2,1,0,0
U009972,1,671.22,671.22,463,12,7,4,1,3,1
U003437,1,283.77,283.77,262,12,7,3,0,1,0
U006935,1,245.6,245.6,528,12,7,3,1,2,0
U007676,1,1249.51,1249.51,784,12,7,1,0,2,0
U001193,2,1583.2,726.73,254,12,7,2,1,1,0
U009356,2,3918.25,1959.13,335,12,7,3,1,5,1
U007502,1,531.53,531.53,542,12,7,2,1,3,0
U007792,1,42.76,42.76,352,12,7,4,1,2,0
U000400,1,529.71,529.71,527,12,7,4,0,4,0
U002773,4,3387.96,1167.4,252,12,7,3,1,4,0
U001295,1,94.66,94.66,778,12,7,3,1,6,0
U007031,1,1187.92,1187.92,206,12,7,2,0,4,0
U004405,1,254.29,254.29,217,12,7,3,1,2,0
U006657,3,2027.05,765.62,345,12,7,2,1,5,0
U001419,1,309.12,309.12,360,12,7,4,0,2,1
U000121,1,420.25,420.25,622,12,7,1,1,3,0
U009618,1,55.21,55.21,699,12,7,4,0,1,0
U003487,3,2810.6,718.4,193,12,7,2,0,4,0
U002376,1,5125.41,5125.41,355,12,7,3,1,1,0
U007562,1,315.02,315.02,455,12,7,2,1,3,0
U007176,1,146.18,146.18,706,12,7,2,2,5,0
U001145,3,1807.16,584.89,197,12,7,3,1,3,0
U009677,1,21.3,21.3,530,12,7,1,1,3,0
U003968,1,230.48,230.48,399,12,7,2,1,3,0
U008684,1,1873.93,1873.93,822,12,7,2,0,4,0
U003120,1,416.17,416.17,488,12,7,2,0,4,0
U007907,2,244.38,122.19,425,13,7,3,0,5,0
U005967,2,810.92,598.05,504,13,7,1,3,5,0
U007276,2,1365.64,650.71,585,13,7,2,2,3,0
U008184,3,4513.45,1909,194,13,7,4,0,3,1
U001117,3,3241.54,1142.46,583,13,7,3,2,5,1
U005843,1,393.96,393.96,222,13,7,3,0,1,0
U007591,1,105.75,105.75,797,13,7,3,1,6,2
U005599,2,933.85,466.93,246,13,7,2,0,3,0
U003094,1,643.14,643.14,255,13,7,2,0,2,1
U004053,2,1702.66,661.39,448,13,7,2,1,5,1
U003724,3,663.58,219.57,261,13,7,3,2,3,0
U003902,1,101.57,101.57,648,13,7,3,3,5,1
U008304,1,132.22,132.22,701,13,7,0,1,1,0
U001181,3,484.37,196.19,323,13,7,1,2,6,0
U001644,1,193.12,193.12,420,13,7,3,1,3,0
U008015,1,54.74,54.74,579,13,7,4,0,3,0
U002803,1,488.32,488.32,465,13,7,2,0,4,0
U002952,1,565.47,565.47,475,13,7,5,0,5,0
U009423,1,223.82,223.82,449,13,7,2,1,4,0
U008972,1,520.39,520.39,207,14,7,2,3,9,1
U008973,1,590.1,590.1,380,14,7,4,1,2,0
U008717,1,116.32,116.32,279,14,7,1,3,4,0
U003242,2,420.34,256.09,471,14,7,2,2,4,0
U008492,1,284.69,284.69,837,14,7,3,1,6,0
U006632,1,569.04,569.04,405,14,7,2,0,7,2
U007302,1,450.53,450.53,500,14,7,3,2,2,0
U009963,2,1063.8,544.93,581,14,7,3,2,6,0
U001227,1,1047.18,1047.18,823,15,7,3,2,4,0
U001099,1,676.19,676.19,330,15,7,3,1,3,0
U004712,1,915.9,915.9,259,15,7,2,1,3,0
U009989,2,1817.42,1000.21,467,8,8,0,0,2,0
U008759,2,99.04,49.52,259,8,8,0,0,2,0
U005713,1,786.4,786.4,382,8,8,0,0,2,0
U008930,1,798.6,798.6,631,8,8,0,0,2,0
U000949,2,541.8,267.28,598,8,8,0,0,2,0
U006439,2,993,496.5,416,8,8,0,0,4,0
U003213,1,316.11,316.11,624,8,8,0,0,3,1
U006769,1,342.07,342.07,776,8,8,0,0,3,0
U005977,1,2406.01,2406.01,286,8,8,0,0,3,0
U004626,1,253.6,253.6,678,8,8,0,0,1,0
U007660,1,847.08,847.08,847,8,8,0,0,2,0
U002709,1,3.69,3.69,816,8,8,0,0,3,1
U000360,1,230.41,230.41,435,8,8,0,0,2,0
U008748,1,807.23,807.23,554,8,8,0,0,3,0
U000704,1,1815.76,1815.76,510,8,8,0,0,4,0
U004413,2,1176.82,599.38,409,8,8,0,0,4,0
U003784,3,2777.16,1105.4,268,8,8,0,0,4,0
U005965,1,1627.91,1627.91,750,8,8,0,0,2,0
U008365,2,593.9,296.95,180,8,8,0,0,3,0
U008331,2,243.81,121.91,481,8,8,0,0,3,0
U003641,2,352.52,202.59,426,8,8,0,0,6,0
U001479,2,2031.46,1015.73,224,8,8,0,0,1,0
U007165,1,261.88,261.88,248,8,8,0,0,3,0
U006698,1,4.51,4.51,297,8,8,0,0,2,0
U000168,2,563.23,281.61,390,8,8,0,0,0,0
U006836,2,1305.44,709.27,336,8,8,0,0,1,0
U005091,1,52.14,52.14,745,8,8,0,0,3,0
U008742,2,1407.46,1047.31,223,8,8,0,0,1,0
U005372,1,497.16,497.16,318,8,8,0,0,2,0
U007287,1,9.81,9.81,559,8,8,0,0,4,0
U006558,1,947.24,947.24,297,8,8,0,0,2,1
U009918,1,2266.94,2266.94,201,8,8,0,0,3,0
U004002,1,3980.02,3980.02,590,8,8,0,0,5,1
U003373,1,2578.01,2578.01,301,8,8,0,0,0,0
U009597,1,600.14,600.14,609,8,8,0,0,1,0
U008198,1,27.08,27.08,292,8,8,0,0,4,0
U004112,1,1153.85,1153.85,530,8,8,0,0,2,1
U002249,1,43.04,43.04,255,8,8,0,0,2,0
U007193,1,420.5,420.5,391,8,8,0,0,6,2
U007625,2,1348.31,674.15,291,8,8,0,0,2,0
U006134,1,66.45,66.45,587,8,8,0,0,3,0
U006454,1,310.8,310.8,846,8,8,0,0,4,0
U004555,1,606.51,606.51,404,8,8,0,0,2,0
U006147,1,1077.43,1077.43,765,8,8,0,0,2,0
U006316,1,90.37,90.37,514,8,8,0,0,2,0
U005161,1,231.66,231.66,201,8,8,0,0,3,0
U004439,2,155.39,90.11,247,8,8,0,0,2,0
U000153,2,1125.45,533.48,200,8,8,0,0,3,0
U005440,2,1175.01,422.98,309,8,8,0,0,2,0
U000525,1,29.68,29.68,425,8,8,0,0,4,0
U001044,1,815.47,815.47,367,8,8,0,0,2,0
U002261,1,824.91,824.91,535,8,8,0,0,3,0
U006230,2,126.21,77.78,256,8,8,0,0,1,0
U008395,1,213.15,213.15,344,8,8,0,0,3,0
U005170,1,1103.03,1103.03,517,9,8,0,0,5,0
U005079,1,11.44,11.44,641,9,8,0,0,0,0
U001984,3,698.06,277.2,344,9,8,1,0,4,1
U008826,1,362.24,362.24,335,9,8,0,0,3,0
U005912,1,26.26,26.26,480,9,8,1,0,0,0
U009055,2,673.98,336.99,603,9,8,0,0,3,0
U008055,2,1216.63,627.19,212,9,8,1,0,2,0
U006395,1,1989.66,1989.66,571,9,8,1,0,2,0
U002942,1,198,198,818,9,8,1,0,6,0
U003345,1,803.47,803.47,319,9,8,0,0,2,0
U003223,2,1020.82,668.24,509,9,8,1,0,5,0
U005946,1,1604.92,1604.92,649,9,8,0,1,3,0
U002811,1,1105.14,1105.14,180,9,8,1,0,3,0
U008094,1,377.23,377.23,680,9,8,0,0,4,0
U003105,3,1270.37,423.46,369,9,8,0,1,3,0
U004505,2,1087.37,591.17,178,9,8,1,0,4,0
U004833,1,999.18,999.18,695,9,8,0,1,2,0
U003271,1,122.51,122.51,726,9,8,0,1,4,1
U006391,1,256.75,256.75,581,9,8,1,0,2,1
U008852,1,65.24,65.24,752,9,8,1,0,3,0
U004906,3,5114.12,1875.82,243,9,8,1,0,2,0
U002821,1,47.96,47.96,668,9,8,1,0,2,1
U001454,2,2980.77,1349.4,375,9,8,0,0,2,0
U003602,3,1983.49,912.4,237,9,8,0,1,3,0
U009034,2,24.03,12.02,529,9,8,0,1,3,1
U003523,1,32.11,32.11,569,9,8,0,0,2,0
U000288,1,228.61,228.61,251,9,8,0,0,4,0
U003229,2,2731.7,751.43,185,9,8,1,0,2,0
U007774,2,889.18,563.34,639,9,8,1,0,3,0
U005496,3,1622.79,669.6,281,9,8,1,0,2,0
U005810,2,1639.28,1063.95,491,9,8,1,0,1,0
U005792,1,833.8,833.8,228,9,8,1,0,4,0
U004889,3,260.75,117.03,232,9,8,0,0,2,0
U003368,1,105.19,105.19,543,9,8,1,0,1,0
U003992,1,51.52,51.52,407,9,8,0,0,2,0
U005092,1,261.74,261.74,228,9,8,1,0,3,0
U003337,1,64.11,64.11,825,9,8,1,0,3,0
U008957,2,2511.29,1460.16,294,9,8,0,0,3,0
U005117,3,1462.91,542.5,549,9,8,0,0,2,1
U000102,2,336.63,185.89,295,9,8,0,0,2,0
U003923,1,351.45,351.45,523,9,8,0,1,3,0
U006080,1,1282.99,1282.99,210,9,8,0,0,3,0
U006643,2,2223.25,1111.63,267,9,8,0,0,3,0
U002911,1,158.99,158.99,716,9,8,1,0,1,0
U009554,2,1862.08,931.04,243,9,8,1,0,1,0
U000669,1,165.03,165.03,378,9,8,0,0,3,0
U004238,1,60.54,60.54,299,9,8,1,0,3,0
U004309,1,871.03,871.03,573,9,8,0,1,1,0
U000809,1,273.5,273.5,412,9,8,1,0,1,0
U007257,1,1871.28,1871.28,269,9,8,1,0,1,0
U009847,2,2306.41,1163.47,295,9,8,1,0,4,0
U006823,1,230.03,230.03,378,9,8,0,0,2,0
U001884,1,476.01,476.01,278,9,8,0,1,6,0
U006164,1,119.48,119.48,791,9,8,1,0,1,0
U009876,2,670.02,371.51,374,9,8,1,0,1,0
U004785,2,528.4,304.93,311,9,8,1,0,3,0
U002204,2,105.36,52.68,267,9,8,0,0,0,0
U005698,4,2537.56,524.29,399,9,8,0,1,3,0
U005983,1,475.8,475.8,774,9,8,1,0,1,0
U004292,2,2011.69,1005.85,490,9,8,0,0,3,1
U001287,1,339.71,339.71,195,9,8,1,0,4,0
U002961,2,1697.11,1205.14,304,9,8,0,0,3,0
U000086,1,30.81,30.81,300,9,8,0,1,3,0
U005442,1,28.52,28.52,435,9,8,1,0,4,1
U007053,1,2420.82,2420.82,798,9,8,0,0,3,0
U001502,2,203.97,127.29,429,9,8,0,0,1,0
U009990,1,3716.79,3716.79,352,9,8,0,0,2,0
U002138,1,128.53,128.53,566,9,8,0,1,4,0
U004216,1,730.48,730.48,785,9,8,0,1,2,1
U008777,1,797.94,797.94,830,9,8,0,0,3,1
U004012,1,112.22,112.22,575,9,8,0,0,3,0
U004161,2,5768.76,2881.11,666,9,8,1,0,1,0
U003857,1,556.56,556.56,398,9,8,1,0,3,0
U006186,2,1197.4,582.43,441,9,8,1,0,2,0
U001177,1,42.04,42.04,681,9,8,1,0,0,0
U008392,1,328.76,328.76,260,9,8,1,0,6,0
U009555,2,860.11,430.05,470,9,8,0,0,0,0
U005798,1,143.04,143.04,421,9,8,0,0,1,0
U004723,3,719.13,239.71,387,9,8,0,1,4,0
U006103,1,2427.1,2427.1,392,9,8,0,0,4,1
U009155,1,254.26,254.26,434,9,8,1,0,1,0
U003909,2,1247.89,472.81,186,9,8,0,0,4,1
U005978,1,124.1,124.1,382,9,8,1,0,3,0
U003277,2,895.06,447.53,328,9,8,1,0,5,0
U002469,1,292.77,292.77,824,9,8,0,0,2,0
U007633,3,2162.49,720.83,514,9,8,0,0,2,0
U000929,2,757.37,516.77,359,9,8,0,0,3,2
U005774,2,584.35,364.43,312,9,8,1,0,2,0
U000286,3,654.18,226.32,463,9,8,0,1,3,0
U003237,3,350.16,136.94,682,9,8,0,1,4,0
U004243,2,1175.75,932.29,379,9,8,1,0,5,2
U007598,4,1069.52,231.17,260,9,8,0,0,4,0
U007454,1,1136.5,1136.5,527,9,8,0,0,3,0
U000203,2,335.55,216.4,456,9,8,1,0,3,0
U008484,2,206.51,103.25,321,9,8,1,0,3,0
U000484,1,1535.4,1535.4,395,9,8,1,0,3,1
U001529,3,579.62,214.43,244,9,8,0,0,2,0
U001817,1,1378.17,1378.17,227,9,8,0,1,3,1
U000083,3,3063.25,1215.42,251,9,8,1,0,3,0
U003842,2,235.72,112.91,322,9,8,0,0,3,0
U004773,1,405.41,405.41,602,9,8,0,0,4,0
U001934,1,45.18,45.18,765,9,8,1,0,2,0
U007401,1,55.25,55.25,691,9,8,1,0,2,0
U001249,2,874.39,572,552,9,8,0,0,3,0
U006850,1,1166.49,1166.49,660,9,8,1,0,4,0
U004175,1,152.1,152.1,531,9,8,1,0,2,0
U008785,2,4149.5,1857.08,429,9,8,1,0,4,0
U006235,2,559.32,279.66,384,9,8,0,0,5,1
U006713,1,115.21,115.21,445,9,8,1,0,1,0
U003924,2,269.28,134.64,566,10,8,1,0,2,1
U007761,2,346.8,124.32,699,10,8,1,0,0,0
U007784,1,194.5,194.5,370,10,8,1,1,3,0
U005096,4,1663.89,427.75,197,10,8,0,2,5,2
U006138,1,313.84,313.84,667,10,8,2,0,3,0
U003679,1,1304.52,1304.52,794,10,8,1,1,3,1
U002345,1,861.2,861.2,207,10,8,2,0,2,1
U009613,2,844.23,465.13,402,10,8,1,0,5,0
U007267,1,201.83,201.83,661,10,8,1,0,2,0
U005943,1,95.66,95.66,447,10,8,1,0,4,0
U006560,2,1778.74,710.18,200,10,8,1,0,6,0
U004307,1,335.1,335.1,241,10,8,0,0,3,1
U004091,1,1308.97,1308.97,261,10,8,0,1,4,1
U004986,1,261.26,261.26,549,10,8,1,0,4,0
U003367,1,361.53,361.53,329,10,8,1,0,3,0
U009981,1,1876.56,1876.56,295,10,8,1,0,1,0
U000826,1,636.85,636.85,478,10,8,1,1,2,0
U007839,1,2922.48,2922.48,478,10,8,2,0,3,0
U005782,1,1132.53,1132.53,270,10,8,1,1,1,0
U001440,1,42.15,42.15,323,10,8,2,0,4,0
U004749,2,865.12,595.43,399,10,8,1,1,3,0
U001449,2,960.1,625.59,228,10,8,0,2,5,0
U005796,1,1156.18,1156.18,417,10,8,2,0,2,0
U001500,1,414.05,414.05,567,10,8,1,0,1,0
U003503,1,387.3,387.3,527,10,8,2,0,3,0
U005613,1,1055.43,1055.43,578,10,8,1,1,4,1
U009531,1,366.84,366.84,740,10,8,1,0,1,0
U006247,1,1823.48,1823.48,709,10,8,0,0,3,0
U003227,1,692.81,692.81,295,10,8,0,0,2,0
U009670,2,1360,1163.17,198,10,8,0,1,5,0
U000875,1,94.35,94.35,598,10,8,0,0,3,0
U000998,1,1015.47,1015.47,470,10,8,1,0,4,0
U005425,1,52.41,52.41,425,10,8,0,2,3,0
U006215,2,3142.23,1357.03,682,10,8,1,0,2,0
U005524,2,667.38,360.99,367,10,8,1,0,2,0
U001288,1,250.04,250.04,544,10,8,1,1,1,0
U009172,1,712.4,712.4,598,10,8,2,0,3,0
U009018,2,3958.05,1979.03,812,10,8,1,0,3,0
U001280,1,1839.84,1839.84,794,10,8,2,0,2,0
U006820,1,33.58,33.58,408,10,8,0,1,4,0
U003605,1,307.27,307.27,637,10,8,1,1,5,0
U001303,3,1336.74,547.74,431,10,8,0,1,3,0
U003320,2,333.18,173.44,400,10,8,1,1,2,0
U001277,1,603.06,603.06,661,10,8,1,0,5,0
U005354,2,1027.36,639.62,194,10,8,1,0,4,0
U006229,1,222.17,222.17,796,10,8,0,1,3,1
U000841,2,29.26,14.63,552,10,8,1,1,4,0
U006182,3,1911.06,948.72,582,10,8,1,0,1,0
U005378,1,756.54,756.54,172,10,8,1,0,4,0
U008477,1,1772.36,1772.36,592,10,8,1,1,3,0
U008013,1,41.44,41.44,518,10,8,0,1,4,0
U009807,2,2815.77,2307.54,631,10,8,1,1,2,0
U007544,1,436.74,436.74,457,10,8,1,0,3,0
U005666,1,538.38,538.38,490,10,8,1,0,5,0
U008976,2,550.95,389.92,418,10,8,2,0,5,1
U003075,1,1188.58,1188.58,212,10,8,1,0,7,0
U001135,2,506.33,319.23,621,10,8,0,0,4,1
U004716,1,236.66,236.66,416,10,8,1,0,2,0
U001977,2,94.23,47.12,211,10,8,1,1,4,0
U009249,2,871.82,617.92,322,10,8,2,0,3,0
U006789,1,1368.99,1368.99,768,10,8,2,0,4,0
U002849,2,474.08,226.47,639,10,8,1,0,1,0
U005374,1,251.12,251.12,785,10,8,2,0,5,0
U009218,1,207.26,207.26,476,10,8,0,1,4,1
U007991,1,306.88,306.88,634,10,8,0,1,2,0
U004451,1,2852.3,2852.3,837,10,8,1,1,6,2
U002383,1,41.54,41.54,830,10,8,1,1,2,0
U009376,3,1385.15,757.72,247,10,8,1,0,4,0
U006345,1,83.13,83.13,252,10,8,0,1,3,0
U006704,1,79.6,79.6,521,10,8,0,0,2,0
U002346,1,340.09,340.09,305,10,8,0,0,1,0
U000629,1,186.51,186.51,690,10,8,1,0,3,0
U007319,3,2643.39,1194.56,342,10,8,0,0,3,0
U000235,1,57.43,57.43,392,10,8,0,2,3,0
U006686,3,738.25,287.2,412,10,8,2,0,2,0
U000022,1,1097.97,1097.97,586,10,8,0,0,2,0
U001480,1,428.15,428.15,561,10,8,2,0,1,0
U001327,1,334.34,334.34,557,10,8,1,0,5,0
U006406,2,229.85,144.37,451,10,8,0,1,2,0
U007804,1,388.46,388.46,313,10,8,1,1,4,0
U000708,1,599.85,599.85,450,10,8,0,2,0,0
U008422,2,923.57,290.95,468,10,8,0,1,3,0
U003637,3,6172.7,2437.6,319,10,8,1,1,2,0
U001008,2,1936,968,741,10,8,1,1,5,0
U001006,1,703.29,703.29,396,10,8,1,0,1,0
U009027,1,394.51,394.51,728,10,8,1,0,1,0
U006972,1,134.65,134.65,802,10,8,1,0,3,2
U002356,2,628.03,387.82,708,10,8,2,0,3,0
U005598,2,2794.85,2321.86,443,10,8,1,1,4,0
U002026,1,1039.79,1039.79,280,10,8,0,1,6,0
U008582,1,495.1,495.1,442,10,8,1,0,2,0
U006551,2,679.91,339.95,172,10,8,0,0,5,0
U007937,1,705.58,705.58,757,10,8,1,0,5,0
U000695,2,627.11,347.26,235,10,8,1,0,3,0
U007977,2,788.5,617.14,364,10,8,2,0,2,0
U003068,3,2247.14,1031.98,321,10,8,2,0,2,0
U002925,2,676.29,354.79,279,10,8,0,0,3,0
U002174,1,837.04,837.04,454,10,8,0,0,3,0
U004062,2,332.97,155.16,341,10,8,1,0,2,1
U005505,3,1780.7,600.37,434,10,8,1,0,2,1
U004108,1,1143.19,1143.19,418,10,8,1,0,3,0
U007327,1,168.02,168.02,739,10,8,0,1,2,0
